,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa
1468,2012-03-11 12:00:00,N,0.94562507,6.0,1.0,3431578.082736173,6.0,3431578.082736173,263.2626953125,293.7034606933594,296.35186767578125,30.440765380859375,257.8797912597656,257.9377746582031,35.82366943359375,3709325.6503156093,0.7167316221774815,130.22542922992795,-40.225429229927954
21262,2012-03-11 13:42:00,N,0.9990109,1.0,1.0,812198.1768846703,1.0,812198.1768846703,259.51519775390625,298.28173828125,298.28173828125,38.76654052734375,258.6258850097656,258.6258850097656,39.655853271484375,831059.2897922721,0.13764099999999999,123.56487463814165,-33.56487463814164
9852,2012-03-11 23:30:00,D,0.99994266,3.0,1.0,3990038.516945665,3.0,3990038.516945665,273.3884582519531,307.06268310546875,326.348388671875,33.674224853515625,265.3455505371094,267.55499267578125,41.717132568359375,3876809.38819236,0.20257723845523593,56.05482725906122,33.94517274093878
9247,2012-03-12 01:12:00,D,4.983009e-05,0.0,0.0,,0.0,,,,,,,,,,,60.02965243145556,29.970347568544444
16156,2012-03-12 13:24:00,N,7.7273595e-05,0.0,0.0,,0.0,,,,,,,,,,,124.86409614658854,-34.864096146588544
8815,2012-03-12 15:06:00,N,0.00019718261,0.0,0.0,,0.0,,,,,,,,,,,113.2693036153583,-23.269303615358297
7474,2012-03-12 23:12:00,D,0.0038836834,0.0,0.0,,0.0,,,,,,,,,,,55.78478890003559,34.21521109996441
10093,2012-03-13 00:54:00,D,0.0013090812,0.0,0.0,,0.0,,,,,,,,,,,58.42182590083455,31.578174099165448
3643,2012-03-13 13:06:00,N,0.009389425,0.0,0.0,,0.0,,,,,,,,,,,125.95793728178774,-35.95793728178774
4561,2012-03-13 14:42:00,N,0.001796912,0.0,0.0,,0.0,,,,,,,,,,,116.006525830903,-26.006525830903
6660,2012-03-13 22:54:00,D,0.25488192,0.0,0.0,,0.0,,,,,,,,,,,55.76484133256457,34.23515866743543
6439,2012-03-14 00:36:00,D,0.7341125,1.0,1.0,859497.2893959903,1.0,859497.2893959903,282.9696044921875,306.2109680175781,306.2109680175781,23.241363525390625,264.8232421875,264.8232421875,41.387725830078125,865087.3215960467,0.13764099999999999,57.01618321492968,32.98381678507032
6230,2012-03-14 12:48:00,N,0.03692336,0.0,0.0,,0.0,,,,,,,,,,,126.82926792930085,-36.829267929300855
12883,2012-03-14 14:24:00,N,0.00096933835,0.0,0.0,,0.0,,,,,,,,,,,117.82463681059576,-27.82463681059577
9538,2012-03-14 22:36:00,D,0.026846463,0.0,0.0,,0.0,,,,,,,,,,,55.99311649991015,34.00688350008985
1567,2012-03-15 00:18:00,D,0.20477726,0.0,0.0,,0.0,,,,,,,,,,,55.828102544657234,34.171897455342766
21305,2012-03-15 12:30:00,N,0.0005977838,0.0,0.0,,0.0,,,,,,,,,,,127.46308557861595,-37.463085578615946
9759,2012-03-15 14:06:00,N,0.001910122,0.0,0.0,,0.0,,,,,,,,,,,119.5010145348216,-29.501014534821604
3466,2012-03-15 22:18:00,D,0.0050374065,0.0,0.0,,0.0,,,,,,,,,,,56.46408194884463,33.53591805115537
5277,2012-03-15 23:54:00,D,0.0052104467,0.0,0.0,,0.0,,,,,,,,,,,54.735268862360606,35.264731137639394
20710,2012-03-16 12:06:00,N,0.001196846,0.0,0.0,,0.0,,,,,,,,,,,128.05205962093532,-38.05205962093531
14354,2012-03-16 13:48:00,N,0.0013850735,0.0,0.0,,0.0,,,,,,,,,,,121.01763071926625,-31.017630719266254
12352,2012-03-16 23:36:00,D,0.16811496,0.0,0.0,,0.0,,,,,,,,,,,54.106379194531684,35.893620805468316
20131,2012-03-17 01:18:00,D,0.0015351793,0.0,0.0,,0.0,,,,,,,,,,,58.73530767807604,31.264692321923956
2429,2012-03-17 13:30:00,N,0.00017963178,0.0,0.0,,0.0,,,,,,,,,,,122.35646390980465,-32.356463909804646
17016,2012-03-17 23:18:00,D,0.029666929,0.0,0.0,,0.0,,,,,,,,,,,53.73067097885679,36.26932902114321
9801,2012-03-18 01:00:00,D,0.016650354,0.0,0.0,,0.0,,,,,,,,,,,57.01761755465539,32.98238244534461
11567,2012-03-18 13:12:00,N,0.050107326,0.0,0.0,,0.0,,,,,,,,,,,123.49998442593193,-33.499984425931935
18625,2012-03-18 14:54:00,N,0.0013238508,0.0,0.0,,0.0,,,,,,,,,,,112.59940378420532,-22.59940378420532
6342,2012-03-18 23:00:00,D,0.039225392,0.0,0.0,,0.0,,,,,,,,,,,53.61178470616355,36.38821529383645
20734,2012-03-19 00:42:00,D,0.03226975,0.0,0.0,,0.0,,,,,,,,,,,55.49821123793478,34.50178876206522
12407,2012-03-19 12:54:00,N,0.0014947882,0.0,0.0,,0.0,,,,,,,,,,,124.43173492684298,-34.43173492684298
8288,2012-03-19 14:30:00,N,0.0019087858,0.0,0.0,,0.0,,,,,,,,,,,115.20053277299023,-25.20053277299023
16303,2012-03-19 22:42:00,D,0.008072254,0.0,0.0,,0.0,,,,,,,,,,,53.74933788585844,36.25066211414156
20788,2012-03-20 00:24:00,D,0.0034483196,0.0,0.0,,0.0,,,,,,,,,,,54.19405150271797,35.80594849728203
206,2012-03-20 12:36:00,N,0.009977864,0.0,0.0,,0.0,,,,,,,,,,,125.13704075110601,-35.13704075110601
10528,2012-03-20 14:12:00,N,0.02029063,0.0,0.0,,0.0,,,,,,,,,,,116.90160846125482,-26.90160846125483
16339,2012-03-20 22:24:00,D,0.0020085932,0.0,0.0,,0.0,,,,,,,,,,,54.138849913845924,35.861150086154076
17103,2012-03-21 00:00:00,D,0.00037532058,0.0,0.0,,0.0,,,,,,,,,,,52.94498407334647,37.05501592665353
4226,2012-03-21 12:12:00,N,0.00019152385,0.0,0.0,,0.0,,,,,,,,,,,125.83833383923165,-35.83833383923165
6851,2012-03-21 13:54:00,N,0.00073601864,0.0,0.0,,0.0,,,,,,,,,,,118.45043923291985,-28.450439232919848
2592,2012-03-21 23:42:00,D,0.9978531,2.0,1.0,1811246.683162036,2.0,1811246.683162036,263.6698913574219,301.2469787597656,301.2469787597656,37.57708740234375,239.33067321777344,239.33067321777344,61.91630554199219,1851289.7076872974,0.27528199999999997,52.20238200112059,37.79761799887941
2236,2012-03-22 01:24:00,D,4.670806e-05,0.0,0.0,,0.0,,,,,,,,,,,57.5069562124572,32.4930437875428
459,2012-03-22 11:54:00,N,0.13241388,0.0,0.0,,0.0,,,,,,,,,,,125.97254364132782,-35.97254364132782
2765,2012-03-22 23:24:00,D,8.3872976e-05,0.0,0.0,,0.0,,,,,,,,,,,51.717493211563045,38.282506788436955
20095,2012-03-23 01:06:00,D,0.0020995613,0.0,0.0,,0.0,,,,,,,,,,,55.68096319446223,34.31903680553777
15501,2012-03-23 13:18:00,N,0.8849456,6.0,1.0,450321.602718852,6.0,450321.602718852,257.92486572265625,268.3692321777344,271.4391174316406,10.444366455078125,263.8557434082031,268.0752258300781,4.51348876953125,611646.8983584075,0.5930465195742844,121.02346370081744,-31.023463700817445
782,2012-03-23 15:00:00,N,0.010597337,0.0,0.0,,0.0,,,,,,,,,,,109.94221772535482,-19.942217725354826
16999,2012-03-23 23:06:00,D,0.002947627,0.0,0.0,,0.0,,,,,,,,,,,51.4959970069687,38.5040029930313
12321,2012-03-24 00:48:00,D,0.07040209,0.0,0.0,,0.0,,,,,,,,,,,54.04838747338369,35.95161252661631
6366,2012-03-26 23:48:00,D,0.5562665,9.0,1.0,3858245.416899667,8.0,3683800.563215681,288.2245788574219,306.64666748046875,313.2186584472656,18.422088623046875,255.0850830078125,255.93685913085938,51.56158447265625,5833908.1130528925,0.7146361947612762,50.36038584990028,39.63961415009972
12877,2012-03-27 12:00:00,N,0.0012457739,0.0,0.0,,0.0,,,,,,,,,,,123.82845163821244,-33.828451638212435
10000,2012-03-27 13:42:00,N,0.001272379,0.0,0.0,,0.0,,,,,,,,,,,117.30110964090346,-27.301109640903462
21069,2012-03-27 23:30:00,D,0.037584685,0.0,0.0,,0.0,,,,,,,,,,,49.763051656036815,40.236948343963185
7168,2012-03-28 01:12:00,D,0.0093795415,0.0,0.0,,0.0,,,,,,,,,,,54.42445427399001,35.57554572600999
21268,2012-03-28 13:24:00,N,0.00077490066,0.0,0.0,,0.0,,,,,,,,,,,118.54484952272234,-28.544849522722348
7613,2012-03-28 15:06:00,N,0.0019219918,0.0,0.0,,0.0,,,,,,,,,,,107.2924168085444,-17.292416808544406
8967,2012-03-28 23:12:00,D,0.030077934,0.0,0.0,,0.0,,,,,,,,,,,49.435305028713756,40.564694971286244
6329,2012-03-29 00:54:00,D,0.0024197167,0.0,0.0,,0.0,,,,,,,,,,,52.68033814867057,37.31966185132943
1751,2012-03-29 13:06:00,N,0.0027178426,0.0,0.0,,0.0,,,,,,,,,,,119.59602246617648,-29.596022466176482
986,2012-03-29 14:42:00,N,0.0033035092,0.0,0.0,,0.0,,,,,,,,,,,109.94804216916955,-19.948042169169554
9784,2012-03-29 22:54:00,D,0.0026021167,0.0,0.0,,0.0,,,,,,,,,,,49.38054398704318,40.61945601295682
5924,2012-03-30 00:36:00,D,0.013997906,0.0,0.0,,0.0,,,,,,,,,,,51.1437060948632,38.8562939051368
6124,2012-03-30 12:48:00,N,0.022739487,0.0,0.0,,0.0,,,,,,,,,,,120.44066414950777,-30.440664149507768
12677,2012-03-30 14:24:00,N,0.0005615061,0.0,0.0,,0.0,,,,,,,,,,,111.70469852180514,-21.704698521805135
10727,2012-03-30 22:36:00,D,0.004254377,0.0,0.0,,0.0,,,,,,,,,,,49.597238568651,40.402761431349
2485,2012-03-31 00:18:00,D,0.14773767,0.0,0.0,,0.0,,,,,,,,,,,49.83402073660783,40.16597926339217
18364,2012-03-31 12:24:00,N,0.0019422553,0.0,0.0,,0.0,,,,,,,,,,,121.35586168696528,-31.355861686965287
10538,2012-03-31 14:06:00,N,0.0048901793,0.0,0.0,,0.0,,,,,,,,,,,113.32255860031688,-23.322558600316885
17912,2012-04-01 12:06:00,N,0.0027315696,0.0,0.0,,0.0,,,,,,,,,,,121.67449342684097,-31.674493426840968
11524,2012-04-01 13:48:00,N,0.0052955593,0.0,0.0,,0.0,,,,,,,,,,,114.78619983755891,-24.786199837558918
14883,2012-04-01 23:36:00,D,0.05027574,0.0,0.0,,0.0,,,,,,,,,,,47.884090521028405,42.115909478971595
2368,2012-04-02 01:18:00,D,0.040519927,0.0,0.0,,0.0,,,,,,,,,,,53.258633190222625,36.741366809777375
20683,2012-04-02 13:30:00,N,0.028103504,0.0,0.0,,0.0,,,,,,,,,,,116.08041823243879,-26.080418232438785
2877,2012-04-02 23:18:00,D,0.00048910995,0.0,0.0,,0.0,,,,,,,,,,,47.44668520658079,42.55331479341921
19313,2012-04-03 01:00:00,D,5.4348187e-05,0.0,0.0,,0.0,,,,,,,,,,,51.40566775519528,38.59433224480472
2504,2012-04-03 13:12:00,N,0.00053258805,0.0,0.0,,0.0,,,,,,,,,,,117.19060059522724,-27.19060059522724
6390,2012-04-03 14:54:00,N,0.00019637594,0.0,0.0,,0.0,,,,,,,,,,,106.60739493856903,-16.607394938569026
18502,2012-04-03 23:00:00,D,0.24013938,0.0,0.0,,0.0,,,,,,,,,,,47.290294365155006,42.709705634844994
4738,2012-04-04 00:42:00,D,0.00014480787,0.0,0.0,,0.0,,,,,,,,,,,49.75463686297936,40.24536313702064
7894,2012-04-04 12:54:00,N,0.08492589,0.0,0.0,,0.0,,,,,,,,,,,118.10314801928679,-28.103148019286795
14715,2012-04-04 14:30:00,N,0.0025031515,0.0,0.0,,0.0,,,,,,,,,,,109.13976441297942,-19.139764412979417
16169,2012-04-05 00:24:00,D,0.029538784,0.0,0.0,,0.0,,,,,,,,,,,48.326765326420684,41.673234673579316
4979,2012-04-05 12:36:00,N,0.99943966,3.0,1.0,3557186.938481347,3.0,3557186.938481347,258.8769226074219,305.3111877441406,305.3111877441406,46.43426513671875,258.3059997558594,258.3059997558594,47.00518798828125,3517969.464407491,0.41292299999999993,118.80595057921902,-28.80595057921901
5892,2012-04-05 14:12:00,N,0.0015045068,0.0,0.0,,0.0,,,,,,,,,,,110.79432139035436,-20.79432139035435
20933,2012-04-05 22:24:00,D,0.008344427,0.0,0.0,,0.0,,,,,,,,,,,47.8167858369471,42.1832141630529
5014,2012-04-06 00:00:00,D,0.018443787,0.0,0.0,,0.0,,,,,,,,,,,46.926159905028705,43.073840094971295
16124,2012-04-06 12:12:00,N,0.010189402,0.0,0.0,,0.0,,,,,,,,,,,119.52701364989726,-29.527013649897256
15985,2012-04-06 13:54:00,N,0.10824747,0.0,0.0,,0.0,,,,,,,,,,,112.30134628165702,-22.301346281657015
20029,2012-04-06 23:42:00,D,0.9941758,3.0,1.0,3399001.1902876534,4.0,3880035.7664285023,277.05865478515625,307.2412414550781,312.1749572753906,30.182586669921875,264.9696350097656,266.43182373046875,42.2716064453125,4432056.638604863,0.45034209914588924,46.09591284537322,43.90408715462678
2960,2012-04-07 01:24:00,D,1.0,6.0,1.0,20504267.984008417,6.0,20504267.984008417,287.1824035644531,331.8293151855469,344.2733459472656,44.64691162109375,274.453857421875,275.76220703125,57.375457763671875,20900339.867726155,0.5951892515019178,52.19139564184062,37.80860435815938
5255,2012-04-07 11:54:00,N,0.0010655673,0.0,0.0,,0.0,,,,,,,,,,,119.70408971922443,-29.704089719224424
18124,2012-04-07 13:36:00,N,0.000654053,0.0,0.0,,0.0,,,,,,,,,,,113.64626687829318,-23.646266878293176
2112,2012-04-07 23:24:00,D,0.20599043,0.0,0.0,,0.0,,,,,,,,,,,45.545771843579956,44.454228156420044
15394,2012-04-08 01:06:00,D,3.301592e-05,0.0,0.0,,0.0,,,,,,,,,,,50.23323846340591,39.76676153659409
21409,2012-04-08 13:18:00,N,0.05541878,0.0,0.0,,0.0,,,,,,,,,,,114.81498225472134,-24.81498225472135
6767,2012-04-08 15:00:00,N,0.0023095873,0.0,0.0,,0.0,,,,,,,,,,,104.04771068389411,-14.047710683894108
11869,2012-04-08 23:06:00,D,0.5496658,1.0,1.0,265123.5834228516,1.0,265123.5834228516,283.4439697265625,296.96209716796875,296.96209716796875,13.51812744140625,259.814208984375,259.814208984375,37.14788818359375,403221.6693355152,0.13764099999999999,45.28425073044934,44.71574926955066
12007,2012-04-09 00:48:00,D,0.10257882,0.0,0.0,,0.0,,,,,,,,,,,48.47036322353104,41.52963677646896
278,2012-04-09 13:00:00,N,4.4922845e-06,0.0,0.0,,0.0,,,,,,,,,,,115.79424013640443,-25.79424013640442
13924,2012-04-09 14:36:00,N,0.0019970501,0.0,0.0,,0.0,,,,,,,,,,,106.61861181673348,-16.61861181673348
15193,2012-04-09 22:48:00,D,0.0015197406,0.0,0.0,,0.0,,,,,,,,,,,45.314139638257316,44.685860361742684
7095,2012-04-10 00:30:00,D,0.0392064,0.0,0.0,,0.0,,,,,,,,,,,46.92564081065178,43.07435918934822
18956,2012-04-10 12:42:00,N,7.4012656e-05,0.0,0.0,,0.0,,,,,,,,,,,116.57204158851796,-26.572041588517962
12737,2012-04-10 14:18:00,N,4.029741e-05,0.0,0.0,,0.0,,,,,,,,,,,108.31120099495433,-18.31120099495434
8889,2012-04-10 22:30:00,D,0.00079650804,0.0,0.0,,0.0,,,,,,,,,,,45.63214641582394,44.36785358417606
15524,2012-04-11 00:12:00,D,0.0055625327,0.0,0.0,,0.0,,,,,,,,,,,45.6215869433671,44.3784130566329
18288,2012-04-11 12:18:00,N,0.0004486375,0.0,0.0,,0.0,,,,,,,,,,,117.40189932739075,-27.401899327390755
9099,2012-04-11 14:00:00,N,0.042118482,0.0,0.0,,0.0,,,,,,,,,,,109.86239501207218,-19.86239501207218
20542,2012-04-11 23:48:00,D,0.06781004,0.0,0.0,,0.0,,,,,,,,,,,44.41153013944013,45.58846986055987
20016,2012-04-12 12:00:00,N,0.99997294,7.0,1.0,6614828.142850295,8.0,6981482.633264469,264.91864013671875,294.9937438964844,323.04718017578125,30.075103759765625,261.93109130859375,266.9192810058594,33.062652587890625,6445689.374190609,0.38195713537597653,117.6722262619088,-27.67222626190881
85,2012-04-12 13:42:00,N,0.99981934,2.0,1.0,3490030.159478777,2.0,3490030.159478777,261.9225769042969,313.99212646484375,319.57427978515625,52.069549560546875,259.62139892578125,260.62542724609375,54.3707275390625,3458354.472119642,0.22295582672214506,111.25819539538307,-21.258195395383062
11714,2012-04-12 23:30:00,D,0.21562424,0.0,0.0,,0.0,,,,,,,,,,,43.74626288409171,46.25373711590829
7762,2012-04-13 01:12:00,D,0.01707319,0.0,0.0,,0.0,,,,,,,,,,,49.16858614162476,40.83141385837524
20708,2012-04-13 13:24:00,N,0.0022627637,0.0,0.0,,0.0,,,,,,,,,,,112.48498104013468,-22.484981040134684
6879,2012-04-13 15:06:00,N,0.18702239,0.0,0.0,,0.0,,,,,,,,,,,101.54633746171088,-11.546337461710882
8251,2012-04-13 23:12:00,D,3.1465268e-05,0.0,0.0,,0.0,,,,,,,,,,,43.376691593386084,46.623308406613916
2329,2012-04-14 00:54:00,D,0.13377288,0.0,0.0,,0.0,,,,,,,,,,,47.29775293172866,42.70224706827134
6063,2012-04-14 13:06:00,N,0.9029556,2.0,1.0,160348.96938008242,2.0,160348.96938008242,255.9283905029297,266.03240966796875,272.8996887207031,10.104019165039062,255.13339233398438,256.39666748046875,10.899017333984375,194252.65870975435,0.15342323220551013,113.52983264351197,-23.52983264351197
7660,2012-04-14 14:42:00,N,0.0015914997,0.0,0.0,,0.0,,,,,,,,,,,104.15713799836053,-14.157137998360529
2858,2012-04-14 22:54:00,D,0.016542796,0.0,0.0,,0.0,,,,,,,,,,,43.308358965834685,46.691641034165315
10575,2012-04-15 00:36:00,D,0.011489379,0.0,0.0,,0.0,,,,,,,,,,,45.63900734084521,44.36099265915479
10730,2012-04-15 12:48:00,N,0.0006506893,0.0,0.0,,0.0,,,,,,,,,,,114.38089982730494,-24.380899827304944
14693,2012-04-15 14:24:00,N,0.00052046037,0.0,0.0,,0.0,,,,,,,,,,,105.88906565110608,-15.889065651106078
6119,2012-04-15 22:36:00,D,0.0019382584,0.0,0.0,,0.0,,,,,,,,,,,43.54009703908947,46.45990296091053
19733,2012-04-16 00:18:00,D,0.0026846712,0.0,0.0,,0.0,,,,,,,,,,,44.216927804702706,45.783072195297294
3642,2012-04-16 12:24:00,N,0.09700729,0.0,0.0,,0.0,,,,,,,,,,,115.31540801709338,-25.315408017093382
11920,2012-04-16 14:06:00,N,0.00020055822,0.0,0.0,,0.0,,,,,,,,,,,107.48522963371929,-17.485229633719282
17932,2012-04-16 22:18:00,D,0.053966265,0.0,0.0,,0.0,,,,,,,,,,,44.06404768051031,45.93595231948969
16429,2012-04-16 23:54:00,D,0.87494093,4.0,1.0,2187715.755781991,4.0,2187715.755781991,278.1347351074219,296.0010070800781,304.2007751464844,17.86627197265625,265.86895751953125,267.16009521484375,30.132049560546875,2062378.7552737247,0.3290294416718483,42.84279278143911,47.15720721856089
16157,2012-04-17 12:06:00,N,0.005757381,0.0,0.0,,0.0,,,,,,,,,,,115.67612909018197,-25.676129090181973
13252,2012-04-17 13:48:00,N,0.0050229775,0.0,0.0,,0.0,,,,,,,,,,,108.93214544523124,-18.932145445231246
13880,2012-04-17 23:36:00,D,0.017889788,0.0,0.0,,0.0,,,,,,,,,,,42.06120740452538,47.93879259547462
15509,2012-04-18 01:18:00,D,0.21583328,0.0,0.0,,0.0,,,,,,,,,,,48.21617431847442,41.78382568152558
7254,2012-04-18 13:30:00,N,0.9523986,1.0,1.0,467016.67595137865,1.0,467016.67595137865,262.58111572265625,288.9405517578125,288.9405517578125,26.35943603515625,260.18310546875,260.18310546875,28.7574462890625,471448.1403694962,0.13764099999999999,110.21663423563842,-20.21663423563843
11024,2012-04-18 23:18:00,D,0.2156426,0.0,0.0,,0.0,,,,,,,,,,,41.58155737006123,48.41844262993877
5865,2012-04-19 01:00:00,D,0.0197771,0.0,0.0,,0.0,,,,,,,,,,,46.242888271028136,43.757111728971864
16009,2012-04-19 13:12:00,N,0.9964205,3.0,1.0,3345058.7665736247,3.0,3345058.7665736247,259.0888366699219,303.9773254394531,307.6164245605469,44.88848876953125,257.1921081542969,257.3133850097656,46.78521728515625,3369826.5871121096,0.3567360697603225,111.32609942856404,-21.326099428564035
18804,2012-04-19 14:48:00,N,0.58475405,1.0,1.0,325476.61964583007,2.0,757308.5987136376,260.43585205078125,286.12762451171875,286.12762451171875,25.6917724609375,257.8046569824219,257.8046569824219,28.322967529296875,809623.376329767,0.27528199999999997,101.77088078444869,-11.770880784448698
10661,2012-04-19 23:00:00,D,0.9979208,5.0,1.0,5453055.072439322,5.0,5453055.072439322,288.03863525390625,311.4396667480469,311.4396667480469,23.401031494140625,270.67266845703125,270.67266845703125,40.766998291015625,5071525.381153666,0.688205,41.412499942819665,48.587500057180335
4827,2012-04-20 00:42:00,D,0.9999571,3.0,1.0,8500017.032063592,3.0,8500017.032063592,291.0586853027344,329.7039489746094,329.7039489746094,38.645263671875,273.76776123046875,273.76776123046875,55.936187744140625,7690072.081289538,0.41292299999999993,44.47459669114144,45.52540330885856
7126,2012-04-20 12:54:00,N,0.9999968,1.0,1.0,2454259.8575031925,1.0,2454259.8575031925,264.0077209472656,323.3000793457031,323.3000793457031,59.2923583984375,267.16009521484375,267.16009521484375,56.139984130859375,2456439.1449642107,0.13764099999999999,112.24885286279088,-22.24885286279088
13555,2012-04-20 14:30:00,N,0.98346555,6.0,1.0,4796008.349517245,7.0,4798940.413518297,265.0845947265625,293.7152404785156,298.6566467285156,28.630645751953125,262.1051025390625,262.6099853515625,31.610137939453125,4735518.923336974,0.8207437908567189,103.54330889765149,-13.543308897651483
205,2012-04-20 22:42:00,D,0.99931014,5.0,1.0,8960129.531013893,5.0,8960129.531013893,292.6701965332031,322.1275634765625,322.1275634765625,29.457366943359375,264.7157897949219,264.7157897949219,57.411773681640625,8671146.276115647,0.688205,41.5553943304455,48.4446056695545
17400,2012-04-21 00:24:00,D,0.9998078,3.0,1.0,6171197.952355595,3.0,6171197.952355595,291.6128234863281,321.11376953125,321.11376953125,29.500946044921875,275.6803283691406,275.6803283691406,45.433441162109375,4891717.894849004,0.41292299999999993,42.93770850524019,47.06229149475981
