,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa
19204,2019-06-29 23:48:00,D,0.9975585,9.0,1.0,4871732.551709338,11.0,5321091.120410317,284.8339538574219,299.5636901855469,304.340576171875,14.729736328125,283.95050048828125,288.8568115234375,15.613189697265625,5670736.929601507,1.0736249470323322,31.31881223642897,58.68118776357103
17598,2019-06-30 00:36:00,D,2.3580053e-05,0.0,0.0,,0.0,,,,,,,,,,,34.23226699293834,55.76773300706166
2983,2019-06-30 11:54:00,N,0.0008188399,0.0,0.0,,0.0,,,,,,,,,,,102.46607622119282,-12.466076221192814
17748,2019-06-30 12:48:00,N,0.1916292,0.0,0.0,,0.0,,,,,,,,,,,100.38007497696839,-10.38007497696839
15186,2019-06-30 13:36:00,N,1.6166112e-05,0.0,0.0,,0.0,,,,,,,,,,,97.15434952113473,-7.154349521134733
3906,2019-06-30 14:24:00,D,2.374188e-05,0.0,0.0,,0.0,,,,,,,,,,,91.7510838787682,-1.751083878768201
17134,2019-06-30 22:36:00,D,4.1132498e-05,0.0,0.0,,0.0,,,,,,,,,,,31.680976186979727,58.31902381302027
252,2019-06-30 23:24:00,D,0.0002016792,0.0,0.0,,0.0,,,,,,,,,,,30.818972162778266,59.181027837221734
5765,2019-07-01 00:18:00,D,0.3837743,0.0,0.0,,0.0,,,,,,,,,,,32.92846584265295,57.07153415734705
2515,2019-07-01 01:06:00,D,0.0004294066,0.0,0.0,,0.0,,,,,,,,,,,37.077635008706444,52.922364991293556
12950,2019-07-01 12:30:00,N,0.00032846205,0.0,0.0,,0.0,,,,,,,,,,,101.33133591324358,-11.331335913243576
8044,2019-07-01 13:18:00,N,0.9704588,4.0,1.0,325622.4697670442,4.0,325622.4697670442,276.78460693359375,281.6815185546875,284.7743225097656,4.89691162109375,274.481201171875,275.5448913574219,7.2003173828125,397344.3824587834,0.32130392417526243,98.60163715106964,-8.601637151069639
3318,2019-07-01 14:06:00,D,0.20876615,0.0,0.0,,0.0,,,,,,,,,,,93.57202031562153,-3.572020315621534
16978,2019-07-01 15:00:00,D,0.00027959037,0.0,0.0,,0.0,,,,,,,,,,,88.81610153993371,1.1838984600662896
8692,2019-07-01 22:18:00,D,0.00047329185,0.0,0.0,,0.0,,,,,,,,,,,32.724062186456564,57.275937813543436
2061,2019-07-01 23:06:00,D,0.0001606425,0.0,0.0,,0.0,,,,,,,,,,,30.905237451995532,59.09476254800447
9856,2019-07-02 00:00:00,D,0.054485906,0.0,0.0,,0.0,,,,,,,,,,,31.94034579052179,58.05965420947821
16209,2019-07-02 00:48:00,D,0.0039913924,0.0,0.0,,0.0,,,,,,,,,,,35.360781583459115,54.639218416540885
13610,2019-07-02 12:06:00,N,0.00024158241,0.0,0.0,,0.0,,,,,,,,,,,102.29290787384454,-12.292907873844541
7207,2019-07-02 13:00:00,N,0.002158975,0.0,0.0,,0.0,,,,,,,,,,,99.84909948598619,-9.849099485986184
19020,2019-07-02 13:48:00,N,0.8582814,3.0,1.0,218757.0083483407,4.0,239351.71407685964,273.1864013671875,277.23150634765625,280.0796813964844,4.04510498046875,267.9717712402344,269.5738525390625,9.259735107421875,276504.5162659335,0.3089704583046436,96.26785713432466,-6.267857134324663
12083,2019-07-02 14:42:00,D,6.954727e-05,0.0,0.0,,0.0,,,,,,,,,,,90.54236579191856,-0.5423657919185545
18291,2019-07-02 22:48:00,D,0.0009476879,0.0,0.0,,0.0,,,,,,,,,,,31.374942731028135,58.625057268971865
15773,2019-07-02 23:36:00,D,0.0009992346,0.0,0.0,,0.0,,,,,,,,,,,31.14553716737492,58.85446283262508
7894,2019-07-03 00:30:00,D,0.0003705218,0.0,0.0,,0.0,,,,,,,,,,,33.89689787450155,56.10310212549845
8761,2019-07-03 11:48:00,N,0.00029791647,0.0,0.0,,0.0,,,,,,,,,,,102.81507242079743,-12.815072420797431
16746,2019-07-03 12:42:00,N,0.0022735416,0.0,0.0,,0.0,,,,,,,,,,,100.92950563908798,-10.92950563908797
5317,2019-07-03 13:30:00,N,0.9864211,2.0,1.0,620182.9536359793,2.0,620182.9536359793,279.0486145019531,292.2750244140625,292.2750244140625,13.226409912109375,285.0754089355469,285.0754089355469,7.199615478515625,691310.0140654832,0.27528199999999997,97.89243299633783,-7.892432996337828
12665,2019-07-03 14:18:00,D,0.00058479083,0.0,0.0,,0.0,,,,,,,,,,,92.34068555143926,-2.3406855514392713
7119,2019-07-03 22:30:00,D,0.983275,10.0,1.0,3828405.356986604,11.0,3968855.1116179116,281.6788330078125,294.8248291015625,300.7795715332031,13.14599609375,285.1257629394531,287.8823547363281,9.699066162109375,4371885.870577744,0.9582287089403271,32.210964715626865,57.789035284373135
11394,2019-07-03 23:18:00,D,0.98502225,10.0,1.0,2952147.3600253146,11.0,3186479.674722133,289.4664611816406,298.19659423828125,302.1229248046875,8.730133056640625,287.0552673339844,290.96514892578125,11.141326904296875,3484843.2156166486,0.9802858115707634,31.003079911855963,58.99692008814404
16796,2019-07-04 00:12:00,D,0.76316154,4.0,1.0,2358903.9658181905,4.0,2358903.9658181905,282.1554870605469,303.1148681640625,304.3600769042969,20.959381103515625,288.1243591308594,290.08001708984375,14.990509033203125,2934116.216461476,0.5091290874812603,32.72473496008981,57.27526503991019
1167,2019-07-04 01:00:00,D,0.00065436715,0.0,0.0,,0.0,,,,,,,,,,,36.61035444682919,53.38964555317081
9453,2019-07-04 12:24:00,N,0.9586517,4.0,1.0,531533.9625262123,4.0,531533.9625262123,278.60076904296875,285.19097900390625,285.47998046875,6.5902099609375,281.6477966308594,281.6595764160156,3.543182373046875,585558.1135210383,0.5242170443513393,101.8350657796266,-11.8350657796266
19264,2019-07-04 13:12:00,N,0.99463826,2.0,1.0,184767.03058740913,2.0,184767.03058740913,279.0269775390625,283.55352783203125,285.95062255859375,4.52655029296875,281.6229248046875,283.2046813964844,1.93060302734375,201985.59586070894,0.17576192220079898,99.2695912320828,-9.269591232082805
372,2019-07-04 14:00:00,D,0.99781114,1.0,1.0,188289.0922928944,1.0,188289.0922928944,280.0516357421875,288.512939453125,288.512939453125,8.4613037109375,283.8372802734375,283.8372802734375,4.6756591796875,208449.27064248294,0.13764099999999999,95.22409793432776,-5.224097934327756
12577,2019-07-04 14:54:00,D,0.9452912,4.0,1.0,324269.23955192685,4.0,324269.23955192685,279.1558532714844,283.3319091796875,283.9458312988281,4.176055908203125,280.51092529296875,280.960205078125,2.82098388671875,362754.3244502914,0.4746863494713306,89.6354507926446,0.3645492073553979
18545,2019-07-04 22:12:00,D,3.3689386e-05,0.0,0.0,,0.0,,,,,,,,,,,33.38460636599391,56.61539363400609
4098,2019-07-04 23:00:00,D,0.8701759,7.0,1.0,413247.09583381447,7.0,413247.09583381447,268.91705322265625,273.9814453125,274.9054870605469,5.06439208984375,253.2254180908203,253.6764373779297,20.756027221679688,506435.29409328103,0.8021770490587353,31.245360382094653,58.75463961790535
11465,2019-07-04 23:54:00,D,0.7791487,5.0,1.0,172999.10235442445,5.0,172999.10235442445,265.5611572265625,269.24005126953125,270.0953369140625,3.67889404296875,246.1273956298828,246.37484741210938,23.112655639648438,217664.27050406768,0.5489472374674678,31.88046552206829,58.11953447793171
10283,2019-07-05 00:42:00,D,0.5318979,2.0,1.0,70602.44810616106,3.0,142086.38077202754,267.24969482421875,272.4743347167969,272.648193359375,5.224639892578125,247.8175811767578,248.8287811279297,24.656753540039062,207226.4911088124,0.39808936846017834,35.0026406143295,54.9973593856705
5643,2019-07-05 12:00:00,N,0.0031383424,0.0,0.0,,0.0,,,,,,,,,,,102.72599907005765,-12.725999070057648
18777,2019-07-05 12:54:00,N,3.244766e-05,0.0,0.0,,0.0,,,,,,,,,,,100.47618939896881,-10.476189398968808
12905,2019-07-05 13:42:00,N,0.24368314,0.0,0.0,,0.0,,,,,,,,,,,97.11340595215509,-7.113405952155092
2312,2019-07-05 14:30:00,D,2.7910033e-05,0.0,0.0,,0.0,,,,,,,,,,,91.64416708570859,-1.6441670857085833
14808,2019-07-05 22:42:00,D,0.048266433,0.0,0.0,,0.0,,,,,,,,,,,31.863922803898518,58.13607719610148
3413,2019-07-05 23:30:00,D,0.9972626,10.0,1.0,7537877.81766563,10.0,7537877.81766563,286.66876220703125,305.8694763183594,311.3826904296875,19.200714111328125,292.11773681640625,296.90374755859375,13.751739501953125,7774570.76334165,0.9762916896873711,31.28268736590877,58.71731263409123
