,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa
6174,2012-03-10 22:12:00,D,0.35993373,0.0,0.0,,0.0,,,,,,,,,,,63.045408053806085,26.95459194619391
5622,2012-03-10 23:54:00,D,0.08156632,0.0,0.0,,0.0,,,,,,,,,,,65.44715699052915,24.55284300947085
21374,2012-03-11 12:00:00,N,0.00085598364,0.0,0.0,,0.0,,,,,,,,,,,121.06857710028538,-31.06857710028538
845,2012-03-11 13:42:00,N,0.0049295863,0.0,0.0,,0.0,,,,,,,,,,,112.3950769676371,-22.3950769676371
17678,2012-03-11 21:54:00,D,0.043765575,0.0,0.0,,0.0,,,,,,,,,,,62.88572506120036,27.114274938799642
12193,2012-03-11 23:30:00,D,0.4528643,0.0,0.0,,0.0,,,,,,,,,,,63.95092892075699,26.04907107924301
6278,2012-03-12 11:42:00,N,0.009501662,0.0,0.0,,0.0,,,,,,,,,,,121.67402214378824,-31.674022143788235
5086,2012-03-12 13:24:00,N,0.004829537,0.0,0.0,,0.0,,,,,,,,,,,113.84477266614125,-23.844772666141257
1517,2012-03-12 21:36:00,D,0.0375687,0.0,0.0,,0.0,,,,,,,,,,,62.92086809202736,27.079131907972634
14876,2012-03-12 23:12:00,D,0.063180946,0.0,0.0,,0.0,,,,,,,,,,,62.94016679152724,27.05983320847276
16731,2012-03-13 11:24:00,N,0.000117867916,0.0,0.0,,0.0,,,,,,,,,,,122.0875457018029,-32.0875457018029
361,2012-03-13 13:00:00,N,0.10466021,0.0,0.0,,0.0,,,,,,,,,,,115.71897998948734,-25.71897998948734
17944,2012-03-13 14:42:00,N,0.046165902,0.0,0.0,,0.0,,,,,,,,,,,104.86169933200402,-14.861699332004024
3274,2012-03-13 21:12:00,D,0.01136887,0.0,0.0,,0.0,,,,,,,,,,,63.39943212641348,26.60056787358652
17205,2012-03-13 22:54:00,D,0.11381252,0.0,0.0,,0.0,,,,,,,,,,,62.113481675523914,27.886518324476086
20519,2012-03-14 11:00:00,N,0.0001055327,0.0,0.0,,0.0,,,,,,,,,,,122.46118437015929,-32.46118437015928
19716,2012-03-14 12:42:00,N,0.010361767,0.0,0.0,,0.0,,,,,,,,,,,116.86761631730297,-26.86761631730297
10169,2012-03-14 14:24:00,N,0.020527914,0.0,0.0,,0.0,,,,,,,,,,,106.59677057931506,-16.59677057931507
9078,2012-03-14 20:54:00,D,0.1015052,0.0,0.0,,0.0,,,,,,,,,,,63.8756038870428,26.124396112957204
12606,2012-03-14 22:36:00,D,0.44697824,0.0,0.0,,0.0,,,,,,,,,,,61.47780621475458,28.522193785245417
21329,2012-03-15 00:18:00,D,0.007881992,0.0,0.0,,0.0,,,,,,,,,,,65.43379543296531,24.566204567034685
3273,2012-03-15 12:24:00,N,0.00171368,0.0,0.0,,0.0,,,,,,,,,,,117.86469245498331,-27.86469245498331
12295,2012-03-15 14:06:00,N,0.00017316581,0.0,0.0,,0.0,,,,,,,,,,,108.25619577402094,-18.256195774020934
362,2012-03-15 20:36:00,D,0.03250393,0.0,0.0,,0.0,,,,,,,,,,,64.52977720763181,25.470222792368183
20799,2012-03-15 22:18:00,D,0.004064113,0.0,0.0,,0.0,,,,,,,,,,,61.03820499448881,28.961795005511192
19279,2012-03-16 00:00:00,D,0.0029911671,0.0,0.0,,0.0,,,,,,,,,,,63.94063241058319,26.059367589416805
65,2012-03-16 12:06:00,N,8.779017e-05,0.0,0.0,,0.0,,,,,,,,,,,118.69802334504905,-28.698023345049055
8660,2012-03-16 13:48:00,N,0.06752328,0.0,0.0,,0.0,,,,,,,,,,,109.82698389632026,-19.82698389632025
21729,2012-03-16 22:00:00,D,0.004374829,0.0,0.0,,0.0,,,,,,,,,,,60.79760816588052,29.202391834119478
456,2012-03-16 23:42:00,D,0.0002461023,0.0,0.0,,0.0,,,,,,,,,,,62.60751950347469,27.39248049652531
20633,2012-03-17 11:48:00,N,0.0013652794,0.0,0.0,,0.0,,,,,,,,,,,119.35656969425418,-29.356569694254173
21905,2012-03-17 13:30:00,N,0.0009150608,0.0,0.0,,0.0,,,,,,,,,,,111.2959970773445,-21.295997077344495
12542,2012-03-17 21:42:00,D,0.14271347,0.0,0.0,,0.0,,,,,,,,,,,60.75663044595503,29.243369554044968
5711,2012-03-17 23:18:00,D,0.21630499,0.0,0.0,,0.0,,,,,,,,,,,61.2250004230049,28.7749995769951
2173,2012-03-18 11:30:00,N,0.009589671,0.0,0.0,,0.0,,,,,,,,,,,119.8308033887065,-29.8308033887065
7782,2012-03-18 13:06:00,N,0.0011313026,0.0,0.0,,0.0,,,,,,,,,,,113.20527059188943,-23.205270591889427
1292,2012-03-18 21:24:00,D,0.00025540814,0.0,0.0,,0.0,,,,,,,,,,,60.913513061001055,29.086486938998945
17611,2012-03-18 23:00:00,D,0.0005901782,0.0,0.0,,0.0,,,,,,,,,,,60.30842660242962,29.691573397570377
23564,2012-03-19 11:12:00,N,0.001554186,0.0,0.0,,0.0,,,,,,,,,,,120.11304046558976,-30.113040465589766
10120,2012-03-19 12:48:00,N,0.07049959,0.0,0.0,,0.0,,,,,,,,,,,114.38668158243736,-24.38668158243736
13928,2012-03-19 14:30:00,N,0.038415376,0.0,0.0,,0.0,,,,,,,,,,,103.9824217593916,-13.982421759391602
5647,2012-03-19 21:00:00,D,0.007336337,0.0,0.0,,0.0,,,,,,,,,,,61.55689809779604,28.44310190220396
4922,2012-03-19 22:42:00,D,0.53224784,4.0,1.0,402839.29733399523,5.0,611991.0562767175,267.7528991699219,277.8282775878906,280.3115234375,10.07537841796875,260.5340881347656,261.7589111328125,17.294189453125,766365.763208739,0.5301676499801874,59.58416358812523,30.41583641187477
