,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa
8767,2012-03-11 12:00:00,N,9.1362606e-05,0.0,0.0,,0.0,,,,,,,,,,,127.52041818650903,-37.52041818650903
10464,2012-03-11 13:42:00,N,4.914011e-05,0.0,0.0,,0.0,,,,,,,,,,,119.7324315891854,-29.732431589185392
4146,2012-03-11 21:54:00,D,0.020751216,0.0,0.0,,0.0,,,,,,,,,,,59.878380816812694,30.121619183187303
696,2012-03-11 23:30:00,D,0.004688171,0.0,0.0,,0.0,,,,,,,,,,,58.20558552680653,31.794414473193466
15898,2012-03-12 11:42:00,N,0.012780747,0.0,0.0,,0.0,,,,,,,,,,,127.77025284596976,-37.77025284596976
15028,2012-03-12 13:24:00,N,5.6235226e-06,0.0,0.0,,0.0,,,,,,,,,,,121.15285138935958,-31.152851389359583
3455,2012-03-12 23:12:00,D,0.32049772,0.0,0.0,,0.0,,,,,,,,,,,57.61422774846683,32.38577225153317
947,2012-03-13 00:54:00,D,0.10525834,0.0,0.0,,0.0,,,,,,,,,,,61.784375840556024,28.21562415944398
6945,2012-03-13 13:06:00,N,3.223322e-05,0.0,0.0,,0.0,,,,,,,,,,,122.40081915827471,-32.40081915827471
5889,2012-03-13 14:42:00,N,0.36613864,0.0,0.0,,0.0,,,,,,,,,,,111.98942349509358,-21.98942349509358
3938,2012-03-13 22:54:00,D,0.038453862,0.0,0.0,,0.0,,,,,,,,,,,57.25485393019203,32.74514606980797
4313,2012-03-14 00:36:00,D,5.407553e-05,0.0,0.0,,0.0,,,,,,,,,,,60.18062010268035,29.819379897319653
4104,2012-03-14 12:48:00,N,2.018898e-05,0.0,0.0,,0.0,,,,,,,,,,,123.45987755512562,-33.45987755512562
18203,2012-03-14 14:24:00,N,0.009420455,0.0,0.0,,0.0,,,,,,,,,,,113.83537091074874,-23.835370910748736
983,2012-03-14 22:36:00,D,0.016616436,0.0,0.0,,0.0,,,,,,,,,,,57.130257619352655,32.869742380647345
8803,2012-03-15 00:18:00,D,0.049827088,0.0,0.0,,0.0,,,,,,,,,,,58.76423352921105,31.235766470788953
13398,2012-03-15 12:24:00,N,0.005013044,0.0,0.0,,0.0,,,,,,,,,,,124.6854662092252,-34.6854662092252
1274,2012-03-15 14:06:00,N,6.9583766e-05,0.0,0.0,,0.0,,,,,,,,,,,115.56569346903933,-25.56569346903933
6714,2012-03-15 22:18:00,D,0.88828677,5.0,1.0,3442167.7048752774,4.0,2714757.3496392737,277.2635498046875,306.92706298828125,308.9860534667969,29.66351318359375,246.8257293701172,248.122314453125,60.10133361816406,4057461.1763447714,0.4948742347607612,57.23999143855808,32.76000856144192
5227,2012-03-15 23:54:00,D,0.07916019,0.0,0.0,,0.0,,,,,,,,,,,57.318217595122235,32.681782404877765
11103,2012-03-16 12:06:00,N,3.7621496e-05,0.0,0.0,,0.0,,,,,,,,,,,125.24778885340318,-35.24778885340318
16952,2012-03-16 13:48:00,N,0.0030963193,0.0,0.0,,0.0,,,,,,,,,,,117.16426167824038,-27.16426167824038
7844,2012-03-16 22:00:00,D,0.00706658,0.0,0.0,,0.0,,,,,,,,,,,57.58032951961606,32.41967048038394
18816,2012-03-16 23:36:00,D,0.0014767216,0.0,0.0,,0.0,,,,,,,,,,,56.39390517021733,33.60609482978267
6856,2012-03-17 11:48:00,N,0.17106324,0.0,0.0,,0.0,,,,,,,,,,,125.57776212239565,-35.57776212239566
7712,2012-03-17 13:30:00,N,3.322644e-05,0.0,0.0,,0.0,,,,,,,,,,,118.61475309378284,-28.614753093782845
1046,2012-03-17 21:42:00,D,0.88266695,5.0,1.0,3211370.7174521503,5.0,3211370.7174521503,266.7870788574219,298.8302917480469,298.8302917480469,32.043212890625,252.17941284179688,252.17942810058594,46.65087890625,3692474.3243380073,0.688205,58.144421182789074,31.85557881721093
14503,2012-03-17 23:18:00,D,0.006976895,0.0,0.0,,0.0,,,,,,,,,,,55.69790206360386,34.30209793639614
1238,2012-03-18 01:00:00,D,0.029215593,0.0,0.0,,0.0,,,,,,,,,,,60.48119965257968,29.518800347420317
19429,2012-03-18 13:12:00,N,0.003068671,0.0,0.0,,0.0,,,,,,,,,,,119.90095284657711,-29.900952846577116
13644,2012-03-18 14:48:00,N,0.038944904,0.0,0.0,,0.0,,,,,,,,,,,109.34511405037586,-19.345114050375848
4207,2012-03-18 23:00:00,D,0.18850476,0.0,0.0,,0.0,,,,,,,,,,,55.23776929469303,34.76223070530697
10612,2012-03-19 00:42:00,D,0.006509894,0.0,0.0,,0.0,,,,,,,,,,,58.775957548921376,31.224042451078624
18952,2012-03-19 12:54:00,N,6.20473e-05,0.0,0.0,,0.0,,,,,,,,,,,121.0071429637957,-31.0071429637957
2391,2012-03-19 14:30:00,N,0.0032486843,0.0,0.0,,0.0,,,,,,,,,,,111.20487893872195,-21.20487893872194
15173,2012-03-19 22:42:00,D,0.014157729,0.0,0.0,,0.0,,,,,,,,,,,55.01792599587783,34.98207400412217
10591,2012-03-20 00:24:00,D,0.012762454,0.0,0.0,,0.0,,,,,,,,,,,57.25430068486926,32.74569931513074
13346,2012-03-20 12:30:00,N,0.00076075323,0.0,0.0,,0.0,,,,,,,,,,,122.31042843479875,-32.31042843479876
13,2012-03-20 14:12:00,N,0.0005442338,0.0,0.0,,0.0,,,,,,,,,,,112.95424577196582,-22.954245771965823
15138,2012-03-20 22:24:00,D,0.10038924,0.0,0.0,,0.0,,,,,,,,,,,55.03932497854748,34.96067502145252
8836,2012-03-21 00:06:00,D,0.0005144068,0.0,0.0,,0.0,,,,,,,,,,,55.93174042002842,34.06825957997158
6206,2012-03-21 12:12:00,N,1.4270881e-05,0.0,0.0,,0.0,,,,,,,,,,,122.94210140471446,-32.942101404714464
4045,2012-03-21 13:54:00,N,1.1910002e-05,0.0,0.0,,0.0,,,,,,,,,,,114.57787223768436,-24.577872237684357
6725,2012-03-21 22:06:00,D,0.006220501,0.0,0.0,,0.0,,,,,,,,,,,55.29932637458777,34.70067362541223
7873,2012-03-21 23:42:00,D,0.29379064,0.0,0.0,,0.0,,,,,,,,,,,54.630340081236284,35.369659918763716
9758,2012-03-22 11:54:00,N,0.00010536231,0.0,0.0,,0.0,,,,,,,,,,,123.35097360390435,-33.35097360390435
5373,2012-03-22 21:48:00,D,0.18065196,0.0,0.0,,0.0,,,,,,,,,,,55.79180008921861,34.20819991078139
7366,2012-03-22 23:24:00,D,0.0057511223,0.0,0.0,,0.0,,,,,,,,,,,53.8275162310984,36.1724837689016
2491,2012-03-23 11:36:00,N,0.0001533824,0.0,0.0,,0.0,,,,,,,,,,,123.5293269186063,-33.52932691860631
15618,2012-03-23 13:18:00,N,0.010268295,0.0,0.0,,0.0,,,,,,,,,,,117.38589277907083,-27.38589277907083
14490,2012-03-23 23:06:00,D,0.0022245802,0.0,0.0,,0.0,,,,,,,,,,,53.26400513400484,36.73599486599516
18877,2012-03-24 00:48:00,D,0.0022832113,0.0,0.0,,0.0,,,,,,,,,,,57.43613739604792,32.56386260395208
5211,2012-03-26 22:12:00,D,0.060612876,0.0,0.0,,0.0,,,,,,,,,,,53.05314694904279,36.94685305095721
4333,2012-03-26 23:48:00,D,0.024975494,0.0,0.0,,0.0,,,,,,,,,,,52.931070978007156,37.068929021992844
18198,2012-03-27 12:00:00,N,0.00011518321,0.0,0.0,,0.0,,,,,,,,,,,121.10609191430167,-31.106091914301675
854,2012-03-27 13:42:00,N,0.0009893691,0.0,0.0,,0.0,,,,,,,,,,,113.50576988706601,-23.505769887066016
14996,2012-03-27 21:54:00,D,0.003483094,0.0,0.0,,0.0,,,,,,,,,,,53.471677035719075,36.528322964280925
10293,2012-03-27 23:30:00,D,0.0010889469,0.0,0.0,,0.0,,,,,,,,,,,52.019725667241524,37.980274332758476
19486,2012-03-28 11:42:00,N,0.02013227,0.0,0.0,,0.0,,,,,,,,,,,121.3705056125458,-31.370505612545795
10399,2012-03-28 13:24:00,N,0.019510286,0.0,0.0,,0.0,,,,,,,,,,,114.87197335315594,-24.871973353155937
1697,2012-03-28 23:12:00,D,0.024956543,0.0,0.0,,0.0,,,,,,,,,,,51.35051739274201,38.64948260725799
4193,2012-03-29 00:54:00,D,0.038201153,0.0,0.0,,0.0,,,,,,,,,,,56.17305100340497,33.82694899659503
8331,2012-03-29 13:06:00,N,0.000103067956,0.0,0.0,,0.0,,,,,,,,,,,116.0741054300984,-26.0741054300984
9534,2012-03-29 14:42:00,N,0.009625264,0.0,0.0,,0.0,,,,,,,,,,,105.94195692849136,-15.941956928491363
1225,2012-03-29 22:54:00,D,0.20416465,0.0,0.0,,0.0,,,,,,,,,,,50.93171068340434,39.06828931659566
4555,2012-03-30 00:36:00,D,0.000105770756,0.0,0.0,,0.0,,,,,,,,,,,54.4452043886885,35.5547956113115
4735,2012-03-30 12:48:00,N,0.14116226,0.0,0.0,,0.0,,,,,,,,,,,117.09842889992521,-27.09842889992521
18534,2012-03-30 14:24:00,N,2.7215232e-05,0.0,0.0,,0.0,,,,,,,,,,,107.73671378386456,-17.736713783864566
298,2012-03-30 22:36:00,D,0.024423452,0.0,0.0,,0.0,,,,,,,,,,,50.767745162189016,39.232254837810984
7846,2012-03-31 00:18:00,D,0.7064511,4.0,1.0,1550797.4165232396,4.0,1550797.4165232396,270.7499084472656,288.20526123046875,288.20526123046875,17.455352783203125,257.5722961425781,257.5722961425781,30.632965087890625,1391423.9554185318,0.5505639999999999,52.90888310848837,37.09111689151163
