,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa
20842,2012-03-01 11:48:00,N,0.021775026,0.0,0.0,,0.0,,,,,,,,,,,130.96299403764095,-40.962994037640954
16594,2012-03-01 13:30:00,N,0.00023662008,0.0,0.0,,0.0,,,,,,,,,,,123.43474245897997,-33.434742458979976
10481,2012-03-02 11:30:00,N,0.00021328554,0.0,0.0,,0.0,,,,,,,,,,,131.15580686281584,-41.15580686281583
19008,2012-03-02 13:12:00,N,3.866541e-06,0.0,0.0,,0.0,,,,,,,,,,,124.83869808815984,-34.83869808815985
14877,2012-03-02 14:48:00,N,0.0057872855,0.0,0.0,,0.0,,,,,,,,,,,113.88720521635996,-23.887205216359963
3280,2012-03-02 23:00:00,D,0.019985983,0.0,0.0,,0.0,,,,,,,,,,,62.1544833011115,27.8455166988885
12504,2012-03-03 00:42:00,D,0.023023492,0.0,0.0,,0.0,,,,,,,,,,,65.65916947746094,24.340830522539065
19862,2012-03-03 12:54:00,N,0.007910249,0.0,0.0,,0.0,,,,,,,,,,,126.06389059128756,-36.06389059128757
58,2012-03-03 14:30:00,N,0.010790759,0.0,0.0,,0.0,,,,,,,,,,,115.82107253455882,-25.821072534558816
13316,2012-03-03 22:42:00,D,0.0019655311,0.0,0.0,,0.0,,,,,,,,,,,61.87969113042355,28.12030886957645
4373,2012-03-04 00:24:00,D,0.0043730796,0.0,0.0,,0.0,,,,,,,,,,,64.19486741941671,25.805132580583297
1828,2012-03-04 12:30:00,N,0.0069424757,0.0,0.0,,0.0,,,,,,,,,,,127.5177373372598,-37.5177373372598
14441,2012-03-04 14:12:00,N,0.000120517274,0.0,0.0,,0.0,,,,,,,,,,,117.65370278887974,-27.653702788879738
1318,2012-03-04 22:24:00,D,1.1136205e-05,0.0,0.0,,0.0,,,,,,,,,,,61.82426926795077,28.175730732049228
18235,2012-03-05 00:06:00,D,0.0004417064,0.0,0.0,,0.0,,,,,,,,,,,62.91434355382271,27.08565644617729
20654,2012-03-05 12:12:00,N,5.1476138e-05,0.0,0.0,,0.0,,,,,,,,,,,128.26051016421494,-38.260510164214935
10608,2012-03-05 13:54:00,N,0.00028415784,0.0,0.0,,0.0,,,,,,,,,,,119.36838933661288,-29.368389336612882
18770,2012-03-05 22:06:00,D,0.00048192134,0.0,0.0,,0.0,,,,,,,,,,,61.98690802491983,28.013091975080176
17278,2012-03-05 23:42:00,D,0.00014813813,0.0,0.0,,0.0,,,,,,,,,,,61.63862643385712,28.36137356614288
16304,2012-03-06 11:54:00,N,5.0121296e-05,0.0,0.0,,0.0,,,,,,,,,,,128.7714048990373,-38.7714048990373
3716,2012-03-06 13:36:00,N,0.0057596723,0.0,0.0,,0.0,,,,,,,,,,,120.94791156331335,-30.94791156331335
19831,2012-03-06 21:48:00,D,0.13136262,0.0,0.0,,0.0,,,,,,,,,,,62.36363052368647,27.636369476313536
19456,2012-03-06 23:24:00,D,0.016323553,0.0,0.0,,0.0,,,,,,,,,,,60.83160201737968,29.168397982620323
14201,2012-03-07 11:36:00,N,0.18191116,0.0,0.0,,0.0,,,,,,,,,,,129.0399406164455,-39.03994061644552
9512,2012-03-07 13:18:00,N,0.009200969,0.0,0.0,,0.0,,,,,,,,,,,122.37475857149653,-32.37475857149652
660,2012-03-07 23:06:00,D,0.0041781394,0.0,0.0,,0.0,,,,,,,,,,,60.24072918247104,29.759270817528957
10052,2012-03-08 00:48:00,D,0.007840694,0.0,0.0,,0.0,,,,,,,,,,,64.2989595023677,25.701040497632302
20142,2012-03-08 13:00:00,N,1.4356988e-05,0.0,0.0,,0.0,,,,,,,,,,,123.6315099636843,-33.63150996368429
6596,2012-03-08 14:36:00,N,0.0071343523,0.0,0.0,,0.0,,,,,,,,,,,113.24677423638101,-23.246774236381007
5335,2012-03-08 22:48:00,D,1.5942142e-05,0.0,0.0,,0.0,,,,,,,,,,,59.87132181630549,30.12867818369451
16768,2012-03-09 00:30:00,D,0.033979926,0.0,0.0,,0.0,,,,,,,,,,,62.73619855989044,27.26380144010956
2428,2012-03-09 12:36:00,N,1.5049236e-05,0.0,0.0,,0.0,,,,,,,,,,,125.14472129882768,-35.14472129882768
742,2012-03-09 14:18:00,N,0.0014235319,0.0,0.0,,0.0,,,,,,,,,,,115.08566435907625,-25.085664359076247
20297,2012-03-09 22:30:00,D,0.00558862,0.0,0.0,,0.0,,,,,,,,,,,59.72601637190264,30.273983628097362
6355,2012-03-10 00:12:00,D,0.026325537,0.0,0.0,,0.0,,,,,,,,,,,61.35440006437808,28.645599935621913
3861,2012-03-10 12:18:00,N,0.0025417537,0.0,0.0,,0.0,,,,,,,,,,,125.94195122403534,-35.94195122403533
12853,2012-03-10 14:00:00,N,0.0003143722,0.0,0.0,,0.0,,,,,,,,,,,116.8120322378374,-26.812032237837407
9726,2012-03-10 22:12:00,D,0.018054718,0.0,0.0,,0.0,,,,,,,,,,,59.80459086811446,30.195409131885537
60,2012-03-10 23:48:00,D,0.02592758,0.0,0.0,,0.0,,,,,,,,,,,59.941819613823775,30.058180386176225
17257,2012-03-11 12:00:00,N,0.0032627797,0.0,0.0,,0.0,,,,,,,,,,,126.51781471824286,-36.51781471824286
4922,2012-03-11 13:42:00,N,0.01392865,0.0,0.0,,0.0,,,,,,,,,,,118.40953835262252,-28.40953835262252
11264,2012-03-11 21:54:00,D,0.2271044,0.0,0.0,,0.0,,,,,,,,,,,60.103927323584855,29.89607267641514
14882,2012-03-11 23:30:00,D,0.24251983,0.0,0.0,,0.0,,,,,,,,,,,59.032024755999736,30.967975244000264
9600,2012-03-12 11:42:00,N,0.024954204,0.0,0.0,,0.0,,,,,,,,,,,126.86157472407501,-36.86157472407501
224,2012-03-12 13:24:00,N,1.2054843e-05,0.0,0.0,,0.0,,,,,,,,,,,119.86159388148492,-29.861593881484918
3063,2012-03-12 21:36:00,D,6.0680275e-05,0.0,0.0,,0.0,,,,,,,,,,,60.61811079449259,29.381889205507413
12191,2012-03-12 23:12:00,D,0.00028042877,0.0,0.0,,0.0,,,,,,,,,,,58.34012659307744,31.659873406922554
14796,2012-03-13 00:54:00,D,0.011446312,0.0,0.0,,0.0,,,,,,,,,,,62.976161888453206,27.023838111546794
10507,2012-03-13 11:24:00,N,0.08147054,0.0,0.0,,0.0,,,,,,,,,,,126.96568729759352,-36.96568729759352
19044,2012-03-13 13:06:00,N,0.61186296,2.0,1.0,74973.25722514898,2.0,74973.25722514898,254.53053283691406,258.77349853515625,260.64788818359375,4.2429656982421875,253.9285888671875,253.9825439453125,4.84490966796875,60316.63593059555,0.1853118055357933,121.15165952134942,-31.151659521349416
20294,2012-03-13 14:42:00,N,0.00030884342,0.0,0.0,,0.0,,,,,,,,,,,110.62887030299456,-20.62887030299455
11703,2012-03-13 22:54:00,D,0.060009662,0.0,0.0,,0.0,,,,,,,,,,,57.87296555951067,32.12703444048933
11056,2012-03-14 00:36:00,D,0.002148856,0.0,0.0,,0.0,,,,,,,,,,,61.31503597664401,28.68496402335599
11211,2012-03-14 12:48:00,N,0.9504488,1.0,1.0,94954.95500089868,1.0,94954.95500089868,249.83570861816406,262.8875732421875,262.8875732421875,13.051864624023438,253.9825439453125,253.9825439453125,8.905029296875,91294.43170448027,0.13764099999999999,122.263634808795,-32.263634808795004
7435,2012-03-14 14:24:00,N,0.0054495446,0.0,0.0,,0.0,,,,,,,,,,,112.47723048297401,-22.47723048297401
14483,2012-03-14 22:36:00,D,0.71043766,5.0,1.0,454549.49579002266,5.0,454549.49579002266,267.5713195800781,275.94879150390625,278.1080322265625,8.377471923828125,249.6958465576172,251.93572998046875,26.252944946289062,605643.0373335653,0.5253156149214505,57.63462952351766,32.36537047648234
16963,2012-03-15 00:18:00,D,0.14609848,0.0,0.0,,0.0,,,,,,,,,,,59.83140619079593,30.168593809204065
1855,2012-03-15 12:24:00,N,0.27741623,0.0,0.0,,0.0,,,,,,,,,,,123.5766157333249,-33.57661573332489
14424,2012-03-15 14:06:00,N,0.0006847978,0.0,0.0,,0.0,,,,,,,,,,,114.21822521184275,-24.218225211842753
19162,2012-03-15 22:18:00,D,0.97384983,18.0,1.0,12456650.998911167,18.0,12456650.998911167,282.80670166015625,305.4525451660156,314.8740539550781,22.645843505859375,246.8177032470703,248.8335723876953,58.63484191894531,15088514.906944832,1.4909787373037338,57.62617374932518,32.37382625067482
18789,2012-03-16 00:00:00,D,0.12613954,0.0,0.0,,0.0,,,,,,,,,,,58.5393222300317,31.460677769968303
4358,2012-03-16 12:06:00,N,0.00015788259,0.0,0.0,,0.0,,,,,,,,,,,124.21715428878326,-34.21715428878327
8516,2012-03-16 13:48:00,N,3.1998014e-05,0.0,0.0,,0.0,,,,,,,,,,,115.8363123941444,-25.836312394144404
18265,2012-03-16 22:00:00,D,0.012437588,0.0,0.0,,0.0,,,,,,,,,,,57.845504783952634,32.154495216047366
6551,2012-03-16 23:36:00,D,0.0060830647,0.0,0.0,,0.0,,,,,,,,,,,57.26482600638024,32.73517399361976
19291,2012-03-17 11:48:00,N,0.000544547,0.0,0.0,,0.0,,,,,,,,,,,124.63535311128481,-34.635353111284815
18098,2012-03-17 13:30:00,N,8.3833154e-05,0.0,0.0,,0.0,,,,,,,,,,,117.31573136836917,-27.315731368369168
14566,2012-03-17 21:42:00,D,0.09288851,0.0,0.0,,0.0,,,,,,,,,,,58.287445344009136,31.712554655990864
707,2012-03-17 23:18:00,D,0.020508694,0.0,0.0,,0.0,,,,,,,,,,,56.469542685086054,33.530457314913946
2807,2012-03-18 11:30:00,N,0.010850685,0.0,0.0,,0.0,,,,,,,,,,,124.8231047662847,-34.82310476628471
6206,2012-03-18 13:12:00,N,0.0024978667,0.0,0.0,,0.0,,,,,,,,,,,118.64074537866932,-28.64074537866933
1797,2012-03-18 14:48:00,N,0.0017447956,0.0,0.0,,0.0,,,,,,,,,,,107.98486821678947,-17.98486821678947
11325,2012-03-18 23:00:00,D,0.32959765,0.0,0.0,,0.0,,,,,,,,,,,55.90199153109843,34.09800846890157
4744,2012-03-19 00:42:00,D,0.041673083,0.0,0.0,,0.0,,,,,,,,,,,59.94435702910043,30.055642970899566
6685,2012-03-19 12:54:00,N,0.39959005,0.0,0.0,,0.0,,,,,,,,,,,119.79598308431778,-29.795983084317776
13295,2012-03-19 14:30:00,N,0.0013110479,0.0,0.0,,0.0,,,,,,,,,,,109.84579252974717,-19.845792529747172
49,2012-03-19 22:42:00,D,0.82430845,4.0,1.0,2532229.266005284,4.0,2532229.266005284,263.5895690917969,295.31005859375,300.15570068359375,31.720489501953125,245.3556365966797,247.66720581054688,49.95442199707031,2827783.262690892,0.45050270148992533,55.56786209199599,34.43213790800401
4737,2012-03-20 00:24:00,D,0.4651475,0.0,0.0,,0.0,,,,,,,,,,,58.35949017937443,31.640509820625567
2128,2012-03-20 12:30:00,N,4.8306723e-05,0.0,0.0,,0.0,,,,,,,,,,,121.18064684418695,-31.18064684418695
15482,2012-03-20 14:12:00,N,0.00021111703,0.0,0.0,,0.0,,,,,,,,,,,111.60421960892508,-21.604219608925078
28,2012-03-20 22:24:00,D,0.11124857,0.0,0.0,,0.0,,,,,,,,,,,55.469661047204134,34.530338952795866
16988,2012-03-21 00:06:00,D,0.035334814,0.0,0.0,,0.0,,,,,,,,,,,56.963228758294576,33.036771241705424
19946,2012-03-21 12:12:00,N,0.00014669182,0.0,0.0,,0.0,,,,,,,,,,,121.88548821558642,-31.885488215586417
11499,2012-03-21 13:54:00,N,0.021971982,0.0,0.0,,0.0,,,,,,,,,,,113.24532623627697,-23.245326236276966
19173,2012-03-21 22:06:00,D,0.07022844,0.0,0.0,,0.0,,,,,,,,,,,55.606490226847,34.393509773153
17948,2012-03-21 23:42:00,D,0.49435854,1.0,0.0,,0.0,,,,,,,,,,,55.54638797724547,34.45361202275453
16280,2012-03-22 11:54:00,N,0.20265695,0.0,0.0,,0.0,,,,,,,,,,,122.37723793016524,-32.377237930165236
20805,2012-03-22 21:48:00,D,0.31583753,0.0,0.0,,0.0,,,,,,,,,,,55.97403295136914,34.02596704863086
18475,2012-03-22 23:24:00,D,0.0025031995,0.0,0.0,,0.0,,,,,,,,,,,54.6460290257598,35.3539709742402
13056,2012-03-23 11:36:00,N,0.000664003,0.0,0.0,,0.0,,,,,,,,,,,122.64735483636632,-32.64735483636632
9994,2012-03-23 13:18:00,N,0.0006060415,0.0,0.0,,0.0,,,,,,,,,,,116.11552711231994,-26.115527112319942
692,2012-03-23 23:06:00,D,0.008263655,0.0,0.0,,0.0,,,,,,,,,,,53.97588843043859,36.02411156956141
6611,2012-03-24 00:48:00,D,0.0005930171,0.0,0.0,,0.0,,,,,,,,,,,58.636963199311616,31.363036800688384
20948,2012-03-26 22:12:00,D,6.5107226e-05,0.0,0.0,,0.0,,,,,,,,,,,53.40453969127244,36.59546030872756
11078,2012-03-26 23:48:00,D,0.0005796013,0.0,0.0,,0.0,,,,,,,,,,,53.89239619802435,36.10760380197565
7433,2012-03-27 12:00:00,N,0.0003953039,0.0,0.0,,0.0,,,,,,,,,,,120.10339282338713,-30.103392823387125
14723,2012-03-27 13:42:00,N,0.024776837,0.0,0.0,,0.0,,,,,,,,,,,112.19314583992025,-22.193145839920255
191,2012-03-27 21:54:00,D,0.000750168,0.0,0.0,,0.0,,,,,,,,,,,53.69536573103699,36.30463426896301
5107,2012-03-27 23:30:00,D,5.2450625e-05,0.0,0.0,,0.0,,,,,,,,,,,52.88580048418831,37.11419951581169
5935,2012-03-28 11:42:00,N,0.68188214,3.0,1.0,120888.19838371307,3.0,120888.19838371307,253.63638305664062,258.6269226074219,258.6269226074219,4.99053955078125,251.57574462890625,251.57574462890625,7.051177978515625,101932.6083127351,0.4129230984485149,120.45443039577992,-30.45443039577993
4871,2012-03-28 13:24:00,N,0.3985396,0.0,0.0,,0.0,,,,,,,,,,,113.59231521403925,-23.592315214039246
2280,2012-03-28 21:36:00,D,0.13634674,0.0,0.0,,0.0,,,,,,,,,,,54.21845918371701,35.78154081628299
13888,2012-03-28 23:12:00,D,0.29401207,0.0,0.0,,0.0,,,,,,,,,,,52.11124678702511,37.88875321297489
11301,2012-03-29 00:54:00,D,0.003360355,0.0,0.0,,0.0,,,,,,,,,,,57.40422675224562,32.59577324775438
15591,2012-03-29 11:24:00,N,0.00043004422,0.0,0.0,,0.0,,,,,,,,,,,120.58584323541098,-30.585843235410973
17445,2012-03-29 13:06:00,N,0.5818363,1.0,1.0,64213.876712212936,1.0,64213.876712212936,254.7505645751953,261.8543701171875,261.8543701171875,7.1038055419921875,253.44161987304688,253.44161987304688,8.412750244140625,53760.448925508186,0.13764099999999999,114.83662883174841,-24.836628831748413
16389,2012-03-29 14:42:00,N,0.0014626116,0.0,0.0,,0.0,,,,,,,,,,,104.58164450056057,-14.581644500560577
14389,2012-03-29 22:54:00,D,0.032310434,0.0,0.0,,0.0,,,,,,,,,,,51.578157352494785,38.421842647505215
10991,2012-03-30 00:36:00,D,0.003509654,0.0,0.0,,0.0,,,,,,,,,,,55.62254458649111,34.37745541350889
10867,2012-03-30 12:48:00,N,0.0011749095,0.0,0.0,,0.0,,,,,,,,,,,115.91253389018716,-25.912533890187163
6881,2012-03-30 14:24:00,N,0.021722406,0.0,0.0,,0.0,,,,,,,,,,,106.38251096014636,-16.382510960146355
15428,2012-03-30 22:36:00,D,0.00047707034,0.0,0.0,,0.0,,,,,,,,,,,51.29254616216153,38.70745383783847
18263,2012-03-31 00:18:00,D,0.0028329017,0.0,0.0,,0.0,,,,,,,,,,,54.021097452554905,35.978902547445095
2098,2012-03-31 12:24:00,N,0.7550513,1.0,1.0,51356.53591813825,1.0,51356.53591813825,255.47560119628906,261.6932373046875,261.6932373046875,6.2176361083984375,256.6757507324219,256.6757507324219,5.017486572265625,47969.174854959325,0.13764099999999999,117.19416936906858,-27.19416936906857
15494,2012-03-31 14:06:00,N,0.0763139,0.0,0.0,,0.0,,,,,,,,,,,108.07621345920192,-18.076213459201927
1955,2012-04-01 12:06:00,N,0.0005580085,0.0,0.0,,0.0,,,,,,,,,,,117.82988751852022,-27.829887518520216
